"strain","chrom.status","coverage","read.max.len","n.c.plasmids","n.beta.lac.4","n.plasmids","n.beta.lac","n.beta.lac.plasmid","n.beta.lac.chrom","min.dist.oriC.chrom","min.dist.oriC.plasmid","min.dist.oriC","med.dist.oriC.chrom","med.dist.oriC.plasmid","med.dist.oriC","n.beta.lac.plus.chrom","n.beta.lac.plus.plasmid","nc.beta.lac.plus.plasmid","n.beta.lac.plus","nc.beta.lac.plus","nc.beta.lac.plasmid","n.rep.chrom","n.rep.plasmid","n.rep.total","n.rep.tot.cen","n.rep.cen.chrom","n.rep.cen.plasmid","n.rep.100.chrom","n.rep.100.plasmid","n.rep.100.total","n.rep.100.cen.chrom","n.rep.100.cen.plasmid","n.rep.100.cen.tot","n.rep.500.chrom","n.rep.500.plasmid","n.rep.500.total","n.rep.500.cen.chrom","n.rep.500.cen.plasmid","n.rep.500.cen.tot","rep.in","med.tot.rep.len.chrom","med.tot.rep.len.plasmid","med.tot.rep.len","med.rep.len.chrom","med.rep.len.plasmid","med.rep.len","max.rep.len.chrom","max.rep.len.plasmid","max.rep.len","max.rep.len.cen.chrom","max.rep.len.cen.plasmid","max.rep.len.cen","med.AR.len.chrom","med.AR.len.plasmid","med.AR.len","med.AR.len.cen.chrom","med.AR.len.cen.plasmid","med.AR.len.cen","min.AR.len.cen.chrom","min.AR.len.cen.plasmid","min.AR.len.cen","n.rep.chrom.ampC","n.rep.plasmid.ampC","med.AR.len.chrom.ampC","med.AR.len.plasmid.ampC","med.AR.len.ampC","med.rep.len.chrom.ampC","med.rep.len.plasmid.ampC","med.rep.len.ampC","ampC.type.beta.lactamase","TEM.beta.lactamase","sulfonamide.resistant.sul","trimethoprim.resistant.dihydrofolate.reductase.dfr","APH3","streptothricin.acetyltransferase.SAT","ANT3","CTX.M.beta.lactamase","chloramphenicol.acetyltransferase.CAT","AAC3","OXA.beta.lactamase","AAC6.Ib.cr","ANT2","fosfomycin.thiol.transferase","SHV.beta.lactamase","tetracycline.resistant.ribosomal.protection.protein","APH4","DHA.beta.lactamase","APH6","macrolide.phosphotransferase.MPH","quinolone.resistance.protein.qnr","n.TEM.1","n.TEM.210","n.TEM.148","n.TEM.37","n.rep.chrom.CTX","n.rep.plasmid.CTX","med.AR.len.chrom.CTX","med.AR.len.plasmid.CTX","med.AR.len.CTX","med.rep.len.chrom.CTX","med.rep.len.plasmid.CTX","med.rep.len.CTX","n.rep.chrom.TEM","n.rep.plasmid.TEM","med.AR.len.chrom.TEM","med.AR.len.plasmid.TEM","med.AR.len.TEM","med.rep.len.chrom.TEM","med.rep.len.plasmid.TEM","med.rep.len.TEM","n.rep.plasmid.SHV","med.AR.len.plasmid.SHV","med.AR.len.SHV","med.rep.len.plasmid.SHV","med.rep.len.SHV","n.is.fam","max.is.len","IS1","IS110","IS200/IS605","IS21","IS256","IS3","IS4","IS481","IS630","IS66","IS91","ISAS1","ISL3","ISNCY","IS5","IS6","IS30","new","IS1380","IS1182","ISKRA4","n.is.tot","min_distance_is_gene","n.interrupted.genes","resistance"
"DA63906","circular",23.0116056220548,111969,7,"no",2,3,0,3,1825540,0,1825540,2520864,0,2520864,2,0,0,2,2,0,24,0,24,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,53,26.5,0,26.5,93,0,93,41,0,41,54707.5,0,54707.5,101918,0,101918,34082,0,34082,24,0,54707.5,0,54707.5,26.5,0,26.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4908,18,1,2,10,0,12,5,0,0,29,0,6,6,14,21,0,0,0,0,0,0,124,83839.5,0,"nonHR"
"DA63908","circular",16.2702443083711,95198,37,"no",8,3,0,3,1453833,0,1453833,3736531,0,3736531,2,0,0,2,2,0,109,0,109,31,31,0,2,0,2,0,0,0,0,0,0,0,0,0,0,174,0,174,27,0,27,139,0,139,37,0,37,31047,0,31047,102772,0,102772,31047,0,31047,109,0,31047,0,31047,27,0,27,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4349,44,1,1,9,0,51,34,3,0,23,0,11,1,13,7,7,1,0,0,0,0,206,13101.5,0,"nonHR"
"DA63910","circular",41.5009913821664,97166,10,"no",5,2,2,0,0,99113,99113,0,964118,964118,0,2,2,2,2,2,0,26,26,13,0,13,0,10,10,0,6,6,0,1,1,0,1,1,0,0,1094,1094,0,36,36,0,820,820,0,820,820,0,18552,18552,0,42429,42429,0,10330,10330,0,12,0,34690,34690,0,26,26,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11156,11156,0,151.5,151.5,0,0,0,0,0,16,3235,33,2,3,17,0,56,2,1,0,36,10,4,3,13,9,40,1,2,0,0,0,232,1050.5,0,"nonHR"
"DA63912","circular",34.1740971932601,81599,0,"no",0,2,0,2,3656485,0,3656485,4038294.5,0,4038294.5,2,0,0,2,2,0,21,0,21,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,83,26,0,26,86,0,86,35,0,35,18965,0,18965,41090,0,41090,31202,0,31202,21,0,18965,0,18965,26,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3246,1,18,16,15,0,9,6,0,2,3,0,22,2,15,0,0,0,0,0,0,0,109,25572.5,0,"nonHR"
"DA63914","circular",35.1291716200046,103775,29,"yes",4,5,4,1,34253,606093,640346,34253,1487414,1521667,1,3,3,4,4,4,66,46,112,43,37,6,32,4,36,9,3,12,7,0,7,0,0,0,0,3194,367,714,84.5,30.5,47,826,236,826,485,236,485,41677,15684.5,20351,52508,10225.5,52295,12482,10086,10086,0,40,0,19871.5,19871.5,0,30,30,3,1,1,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,6,0,182,182,0,31,31,66,0,41677,0,41677,84.5,0,84.5,0,0,0,0,0,16,10391,70,19,47,34,2,76,20,3,0,48,0,5,4,21,12,60,5,0,13,0,0,439,790,0,"HR"
"DA63916","circular",43.2550520149204,163842,0,"no",0,3,0,3,393559,0,393559,2204386,0,2204386,2,0,0,2,2,0,107,0,107,21,21,0,16,0,16,0,0,0,2,0,2,0,0,0,0,101,0,101,36,0,36,1229,0,1229,41,0,41,21492,0,21492,135614,0,135614,22936,0,22936,107,0,21492,0,21492,36,0,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2249,33,0,11,9,0,38,9,3,0,4,0,5,0,12,1,0,0,0,0,0,0,125,4377,0,"nonHR"
"DA63918","circular",17.0815802089951,87552,0,"no",0,2,0,2,329797,0,329797,725334.5,0,725334.5,0,0,0,0,0,0,42,0,42,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,146,0,146,29.5,0,29.5,106,0,106,35,0,35,411,0,411,41092,0,41092,31247,0,31247,42,0,411,0,411,29.5,0,29.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6971,6,8,11,16,0,18,23,0,3,11,0,5,2,15,0,0,0,0,0,0,0,118,76150.5,0,"nonHR"
"DA63920","circular",6.32068552897751,98139,6,"no",2,2,0,2,3918484,0,3918484,4307908.5,0,4307908.5,2,0,0,2,2,0,87,0,87,31,31,0,3,0,3,0,0,0,0,0,0,0,0,0,0,405.5,0,405.5,26,0,26,112,0,112,53,0,53,11330,0,11330,177103,0,177103,37574,0,37574,87,0,11330,0,11330,26,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3484,29,21,6,21,0,38,11,2,2,19,0,2,5,6,0,0,4,2,0,0,0,168,50745.5,0,"nonHR"
"DA63922","circular",4.97201036010929,91340,75,"no",4,4,1,3,1676432,15083,1691515,3542153,15083,3557236,1,1,1,2,2,1,36,27,63,20,20,0,0,3,3,0,0,0,0,3,3,0,0,0,0,64,0,64,31,36,32,93,1786,1786,44,0,44,78507,3230,8588,139102,0,139102,31070,0,31070,36,0,78507,0,78507,31,0,31,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3230,3230,0,36,36,0,0,0,0,0,10,2776,38,23,0,9,0,19,0,0,0,0,7,5,2,15,0,28,0,14,0,0,0,160,13992.5,0,"HR"
"DA63924","circular",19.5285739064004,93188,33,"no",8,4,1,3,1418762,78122,1496884,3565653,78122,3643775,2,0,0,2,2,1,116,40,156,39,35,4,3,3,6,0,1,1,1,1,2,0,1,1,0,273,1288,414,30,29,30,1199,1201,1201,41,1201,1201,30398.5,277.5,17522,108315,41430,102653,22790,7074,7074,116,0,30398.5,0,30398.5,30,0,30,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,277.5,277.5,0,29,29,0,0,0,0,0,14,6099,62,11,0,77,1,45,26,4,0,36,0,11,3,31,86,22,1,0,0,0,0,416,4282.5,0,"nonHR"
"DA63926","circular",36.1328428716757,99520,2,"no",1,2,1,1,3715703,44969,3760672,3715703,44969,3760672,1,1,2,2,3,2,10,15,25,3,3,0,0,4,4,0,0,0,0,1,1,0,0,0,0,78,0,78,29,37,32,36,820,820,26,0,26,18552,5369,8637,45950,0,45950,42429,0,42429,10,0,18552,0,18552,29,0,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5369,5369,0,37,37,0,0,0,0,0,14,3235,11,2,3,31,0,17,1,1,0,13,2,4,1,12,0,4,2,0,0,0,0,104,8475.5,0,"nonHR"
"DA63928","circular",50.0160562205479,93990,1,"no",1,2,0,2,3379001,0,3379001,3781989.5,0,3781989.5,2,0,0,2,2,0,21,0,21,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.5,0,142.5,24,0,24,88,0,88,88,0,88,13712,0,13712,116724,0,116724,37573,0,37573,21,0,13712,0,13712,24,0,24,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2867,17,4,19,15,0,20,7,8,2,17,1,8,6,9,0,4,0,0,0,0,0,137,34473.5,0,"nonHR"
"DA63930","circular",87.5255898207444,99110,10,"no",1,2,0,2,1467055,0,1467055,1820485.5,0,1820485.5,0,0,0,0,0,0,91,0,91,31,31,0,5,0,5,0,0,0,0,0,0,0,0,0,0,405.5,0,405.5,26,0,26,149,0,149,53,0,53,11104,0,11104,175657,0,175657,39021,0,39021,91,0,11104,0,11104,26,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2139,1,10,6,7,0,5,5,0,2,1,0,2,3,6,0,0,0,0,0,0,0,48,9718,0,"nonHR"
"DA63932","circular",8.81504320609913,89490,13,"no",4,2,1,1,3931637,44557,3976194,3931637,44557,3976194,0,1,1,1,1,1,10,29,39,6,4,2,0,4,4,0,0,0,0,1,1,0,0,0,0,101,75,88,26,42,32,36,822,822,26,46,46,24327,3334,6783,45997,29964.5,44189.5,42429,29956,29956,10,0,24327,0,24327,26,0,26,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,3334,3334,0,42,42,0,0,0,0,0,15,3235,10,3,9,22,0,23,2,1,0,18,2,4,3,12,2,4,1,0,0,0,0,116,3502.5,0,"HR"
"DA63934","circular",14.7443931462693,92451,19,"no",4,2,1,1,3931520,42125,3973645,3931520,42125,3973645,0,1,1,1,1,1,10,27,37,6,4,2,0,3,3,0,0,0,0,0,0,0,0,0,0,101,75,88,26,42,32,36,235,235,26,46,46,24327,6638,6783,45997,29964.5,44189.5,42429,29956,29956,10,0,24327,0,24327,26,0,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,6638,6638,0,42,42,0,0,0,0,0,15,3235,8,3,9,21,0,18,2,1,0,15,1,4,3,12,1,1,1,0,0,0,0,100,4112.5,0,"HR"
"DA63936","circular",43.8654824778513,105041,6,"no",4,2,2,0,0,1592564,1592564,0,1898725,1898725,0,0,0,0,0,2,0,75,75,23,0,23,0,2,2,0,0,0,0,0,0,0,0,0,0,0,302.5,302.5,0,28,28,0,190,190,0,41,41,0,29158,29158,0,126297,126297,0,29048,29048,0,75,0,29158,29158,0,28,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2658,121,0,4,4,0,33,8,4,0,27,0,10,0,17,0,0,3,0,0,0,0,231,9981.5,0,"nonHR"
"DA63938","circular",10.2591685797919,96327,1,"no",1,2,0,2,3743005,0,3743005,4143311,0,4143311,2,0,0,2,2,0,68,0,68,28,28,0,3,0,3,0,0,0,0,0,0,0,0,0,0,354,0,354,26,0,26,112,0,112,38,0,38,27312.5,0,27312.5,175498.5,0,175498.5,37574,0,37574,68,0,27312.5,0,27312.5,26,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2210,1,3,6,17,0,7,5,0,2,5,0,2,5,8,0,0,0,0,0,0,0,61,92820,0,"nonHR"
"DA63940","circular",4.10022177961576,102713,21,"no",5,4,3,1,1873551,581,1874132,1873551,16974,1890525,1,1,2,2,3,6,8,37,45,7,3,4,0,7,7,0,3,3,0,6,6,0,3,3,0,78,2500,1289,26,45,38,36,822,822,26,822,822,24327,6315,6683,45950,17045,21458,42429,9768,9768,8,0,24327,0,24327,26,0,26,1,1,4,2,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,15,0,9075,9075,0,45,45,0,16,0,6305.5,6305.5,0,39.5,39.5,0,0,0,0,0,15,2851,14,9,9,52,0,62,1,1,0,47,7,4,3,20,0,88,0,12,2,0,0,331,3212.5,0,"HR"
"DA63942","circular",41.4486699069617,119561,11,"no",1,2,0,2,3767120,0,3767120,4143123.5,0,4143123.5,2,0,0,2,2,0,23,0,23,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,174,23,0,23,86,0,86,33,0,33,10036,0,10036,88580,0,88580,37573,0,37573,23,0,10036,0,10036,23,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3954,2,14,6,22,0,21,6,2,2,13,0,2,11,7,0,0,1,0,0,0,0,109,34614.5,0,"nonHR"
"DA63946","circular",34.7944132194683,61934,5,"no",4,4,4,0,0,86301,86301,0,1548899,1548899,0,1,1,1,1,4,0,129,129,33,0,33,0,1,1,0,0,0,0,0,0,0,0,0,0,0,340,340,0,30,30,0,262,262,0,41,41,0,17698,17698,0,102735,102735,0,22790,22790,0,117,0,18509,18509,0,29,29,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6306,6306,0,35,35,0,0,0,0,0,11,4335,18,0,0,2,0,46,12,3,1,4,0,12,11,22,0,0,1,0,0,0,0,132,2886.5,0,"nonHR"
"DA63948","linear",26.112348525302,115421,4,"no",4,3,3,0,0,31987,31987,0,141697,141697,0,2,2,2,2,3,0,50,50,14,0,14,0,6,6,0,3,3,0,2,2,0,1,1,0,0,737.5,737.5,0,31.5,31.5,0,822,822,0,822,822,0,10064.5,10064.5,0,31940,31940,0,18810,18810,0,20,0,11868,11868,0,23.5,23.5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,9946,9946,0,38,38,0,0,0,0,0,14,2404,2,2,6,30,0,45,29,0,2,25,8,20,3,6,16,32,0,0,0,0,0,226,2962.5,0,"nonHR"
"DA63950","circular",25.1719259747195,99536,4,"yes",4,6,1,5,261805,35953,297758,3967554,35953,4003507,3,1,1,4,4,1,66,25,91,11,11,0,4,1,5,1,0,1,2,0,2,1,0,1,0,69,0,69,39,38,38,821,138,821,820,0,820,901,6296,1105,109603,0,109603,11171,0,11171,25,0,268,0,268,42,0,42,3,2,3,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,33,0,937,0,937,32,0,32,8,25,116,6296,3355,47,38,41,0,0,0,0,0,13,4117,8,7,30,17,0,48,5,0,0,4,10,9,4,33,0,27,0,0,5,0,0,207,1268.5,0,"nonHR"
"DA63952","linear",31.7769852004007,92930,4,"no",3,2,2,0,0,104749,104749,0,2215351,2215351,0,0,0,0,0,2,0,51,51,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,0,54,54,0,78,78,0,35,35,0,282,282,0,66586,66586,0,31250,31250,0,51,0,282,282,0,54,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3271,8,4,2,5,0,54,2,0,0,3,0,2,11,13,0,0,0,0,0,0,0,104,19548,0,"nonHR"
"DA63954","circular",21.2791386843675,88955,32,"no",7,3,3,0,0,1236019,1236019,0,3249093,3249093,0,1,1,1,1,3,0,115,115,28,0,28,0,2,2,0,0,0,0,0,0,0,0,0,0,0,174,174,0,29,29,0,139,139,0,37,37,0,17806,17806,0,102632.5,102632.5,0,31047,31047,0,115,0,17806,17806,0,29,29,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4349,36,1,0,17,2,51,38,3,0,23,0,11,1,13,7,7,1,8,0,0,0,219,13101.5,0,"nonHR"
"DA63956","circular",50.4515113364853,99665,0,"no",0,2,0,2,3874119,0,3874119,4194546.5,0,4194546.5,0,0,0,0,0,0,15,0,15,6,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,77,0,77,26,0,26,106,0,106,36,0,36,30053,0,30053,60742.5,0,60742.5,42429,0,42429,15,0,30053,0,30053,26,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2139,1,4,37,9,0,0,1,0,0,2,0,4,2,10,0,0,0,0,0,0,0,70,1979,0,"nonHR"
"DA63958","circular",16.6355036424086,84532,24,"yes",4,5,1,4,606143,1657,607800,1487459,1657,1489116,3,1,1,4,4,1,46,31,77,17,6,11,4,12,16,3,1,4,1,3,4,1,0,1,0,421,565,493,28.5,47,35,570,821,821,570,261,570,15691.5,12917,12943,10282,50201,50198,10096,50183,10096,39,0,20348,0,20348,28,0,28,3,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7,0,212,0,212,33,0,33,0,31,0,12917,12917,0,47,47,0,0,0,0,0,16,10390,50,11,47,34,2,78,6,3,0,34,0,5,4,21,8,24,5,0,9,0,0,341,1011,0,"HR"
"DA63960","circular",41.3811855660057,88888,2,"no",2,1,0,1,2820373,0,2820373,2820373,0,2820373,0,0,0,0,0,0,12,0,12,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,101,26,0,26,36,0,36,26,0,26,18552,0,18552,45997,0,45997,42429,0,42429,12,0,18552,0,18552,26,0,26,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3069,42,1,3,18,0,18,5,11,0,10,0,4,2,10,5,12,2,0,0,0,0,143,0,0,"nonHR"
"DA63962","linear",34.6006080425318,88338,23,"no",4,3,3,0,0,418012,418012,0,2540631,2540631,0,2,2,2,2,3,0,37,37,9,0,9,0,1,1,0,0,0,0,1,1,0,0,0,0,0,33,33,0,22,22,0,1331,1331,0,44,44,0,268,268,0,102407,102407,0,34764,34764,0,37,0,268,268,0,22,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2870,53,0,2,1,0,58,0,0,0,2,0,6,0,16,0,0,1,0,0,0,0,139,4626.5,0,"nonHR"
"DA63964","circular",19.5241993132238,128732,24,"yes",4,5,1,4,606098,60920,667018,1487398.5,60920,1548318.5,3,0,0,3,3,1,44,77,121,29,5,24,2,33,35,2,13,15,0,6,6,0,2,2,0,288,4961,556,28,82,47,227,826,826,227,826,826,15691,12953,13104,10225,41861.5,41824,10092,8967,8967,39,0,20347,0,20347,28,0,28,3,1,1,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5,0,151,0,151,28,0,28,0,77,0,12953,12953,0,82,82,0,0,0,0,0,16,10391,77,15,47,34,2,78,20,3,0,48,0,5,4,21,12,60,5,0,13,0,0,444,1009.5,0,"HR"
"DA63966","circular",9.98235741207744,90517,3,"no",2,1,0,1,3723852,0,3723852,3723852,0,3723852,1,0,0,1,1,0,10,0,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,78,29,0,29,36,0,36,26,0,26,18552,0,18552,45950,0,45950,42429,0,42429,10,0,18552,0,18552,29,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3720,19,2,3,26,0,12,1,3,0,12,0,2,2,14,1,0,2,0,0,0,0,99,0,0,"nonHR"
"DA63968","circular",11.9410921769092,98013,0,"no",0,3,0,3,1512909,0,1512909,3890300,0,3890300,2,0,0,2,2,0,12,0,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,76,0,76,86,0,86,22,0,22,149,0,149,138377,0,138377,137909,0,137909,12,0,149,0,149,76,0,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3986,3,2,32,6,0,49,0,2,2,0,0,4,0,16,0,0,1,0,0,0,0,117,25390,0,"nonHR"
"DA63970","circular",61.885150899786,105603,0,"no",0,3,0,3,1463894,0,1463894,3737873,0,3737873,2,0,0,2,2,0,129,0,129,24,24,0,1,0,1,0,0,0,0,0,0,0,0,0,0,130,0,130,27,0,27,134,0,134,37,0,37,17414,0,17414,104949,0,104949,22789,0,22789,129,0,17414,0,17414,27,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6670,9,0,1,20,0,38,16,3,0,8,0,12,7,15,0,0,0,0,0,0,0,129,33808,0,"nonHR"
"DA63972","circular",7.73110839137671,69421,40,"no",5,3,0,3,1707168,0,1707168,3732324,0,3732324,1,0,0,1,1,0,95,0,95,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,26,0,26,84,0,84,38,0,38,7049,0,7049,159024.5,0,159024.5,31121,0,31121,95,0,7049,0,7049,26,0,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2980,1,0,24,9,0,38,11,0,0,3,1,6,3,16,17,2,0,0,0,0,0,131,24940,0,"nonHR"
"DA63974","circular",63.9536566352641,115297,0,"no",0,3,0,3,2019512,0,2019512,3997575,0,3997575,1,0,0,1,1,0,11,0,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,0,25.5,76,0,76,96,0,96,31,0,31,167,0,167,58333,0,58333,31350,0,31350,11,0,167,0,167,76,0,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4543,2,0,15,2,1,15,10,0,0,2,0,7,2,15,0,0,0,0,0,0,0,71,29145.5,0,"nonHR"
"DA63976","circular",76.1743084490628,124001,3,"no",3,2,0,2,707604,0,707604,1082573.5,0,1082573.5,0,0,0,0,0,0,52,0,52,7,7,0,23,0,23,0,0,0,0,0,0,0,0,0,0,99,0,99,78.5,0,78.5,295,0,295,35,0,35,427,0,427,41186,0,41186,31250,0,31250,52,0,427,0,427,78.5,0,78.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2949,23,4,2,38,0,19,2,0,0,5,0,2,3,12,1,0,1,0,0,0,0,112,19529,0,"nonHR"
"DA63978","circular",14.0414655773871,94956,172,"no",1,1,0,1,3942646,0,3942646,3942646,0,3942646,0,0,0,0,0,0,10,0,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,101,26,0,26,36,0,36,26,0,26,24327,0,24327,45997,0,45997,42429,0,42429,10,0,24327,0,24327,26,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3083,8,3,9,20,0,22,1,1,0,10,0,4,3,12,0,0,1,0,0,0,0,94,52300.5,0,"nonHR"
"DA63980","linear",11.1247870876712,77972,0,"no",0,2,1,1,310975,3107043,3418018,310975,3107043,3418018,0,0,0,0,0,2,19,66,85,31,9,22,0,2,2,0,0,0,0,0,0,0,0,0,0,243,551,397,23,26,26,48,112,112,35,42,42,31214,539.5,3585,88393,174081,173840,31214,74727,31214,19,66,31214,539.5,3585,23,26,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2139,1,3,2,15,0,17,6,0,4,1,0,10,3,12,0,0,0,0,0,0,0,74,92936,0,"nonHR"
